,TIME,DATASET,FEAT1,ENTITY,NDSIG1,NDSIG2,NDNON1,NDNON2,CHIFEAT,CATSIG1,CATNON2,CATDICHO,BATCH1,BATCH2,LONG1,NAN1
54_10,10,2,399,54,6.678792308899053,21.893574384111115,11.021855667428415,24.501449580534956,0.6000653458350422,a,2,2,19.994040594328034,20.976575895141416,19.47336601700438,11.631740412044516
55_0,0,2,539,55,12.186443948403936,19.572439858584936,11.535181753625494,18.743225556134952,1.9835030911602953,b,2,1,22.564867250257784,19.985792103448933,13.295578186850419,14.22453429388414
55_2,2,2,473,55,3.924156223903541,19.978253279884555,10.191546456903362,21.223857813309866,1.941199546992462,c,3,2,20.4931530484888,19.174137564351057,11.442479932302147,16.688776814048758
55_4,4,2,493,55,13.702394151691385,23.64719639785818,8.744069752321852,22.62033240741516,12.844835744736999,b,3,2,19.721225365103226,18.242215776003885,15.629260554928907,12.119825790624283
55_6,6,2,505,55,7.418671983871434,20.57701752559251,9.901125336060081,12.190103686303221,0.5236478609322774,a,2,2,19.238819970627684,20.315127797923,20.55863999248124,11.30322827258981
55_8,8,2,568,55,8.103484303379688,22.711738351267226,10.007328443821523,19.154842339572394,2.148304060029585,a,2,1,19.15480195319085,17.61172623505935,22.931192273457544,12.100271037992222
55_10,10,2,439,55,12.559806718960314,17.50369504589147,9.224674398998419,15.283543892655466,3.4069265095010732,c,3,2,19.900373232228752,19.70145187244846,16.504761481779997,12.15803865323211
56_0,0,2,369,56,13.798185854183464,22.158256625246533,9.300740161856435,24.68624519730736,2.38752197864702,a,2,2,20.599529765537394,18.824860899954093,11.869548150236177,11.223961767953783
56_2,2,2,377,56,8.273940444684783,15.095710385024226,9.62874224703763,24.718793394057265,3.6351047917466675,b,1,1,20.697972289312183,19.723845008486727,12.813233256935098,13.369720031238574
56_4,4,2,280,56,9.445878653909245,21.83418415590011,9.310909547179035,22.417489885625248,0.5806543806910447,a,3,2,21.328566858041075,19.99553840430349,16.544444210109663,11.509346881555537
56_6,6,2,374,56,12.795387555135777,19.676133601783743,9.722279935434932,28.902044882250507,1.2431785948698295,c,1,2,19.882857457795815,19.90442807051966,19.843871626138462,13.801931222481329
56_8,8,2,258,56,12.622510835926875,19.88316053630795,8.662171656888038,23.021545160930255,0.452776267338021,b,3,1,21.64231146849429,19.509150909088696,22.076883725063478,11.797735832289122
56_10,10,2,250,56,9.868092291940506,16.440193353871276,7.932151843686148,16.04502653109534,2.7452577831166836,a,2,2,20.313898002205423,18.58438528964948,17.40894732869227,10.313283429645967
57_0,0,2,577,57,15.402975741763498,24.60655158061701,10.049365154325443,17.40932121086418,2.964316852629485,a,3,2,21.000897412125934,20.748213047442203,14.525309037276385,16.61429477154104
57_2,2,2,610,57,12.395156645609326,23.088698481169544,10.511012233406003,25.30202447416118,7.479015309088036,b,1,1,22.102758533750663,20.567244848046784,13.329719517569828,7.747465177349735
57_4,4,2,426,57,10.006053494240538,21.768706190728622,7.041224562468316,16.131892454895613,4.300866616917055,b,1,2,19.326763614258038,20.861581896474274,17.513107644689853,9.935846680196377
57_6,6,2,463,57,14.531370823316044,22.487012915982937,9.435785079753739,19.208436706015913,1.7388479817430578,a,3,2,19.80250610804224,18.363960808781272,18.69786386287528,13.166609904449144
57_8,8,2,471,57,10.650760480250634,17.969500920083576,11.094886902796294,17.417099783414436,9.931155669813997,a,3,1,20.384571078216656,20.97188440017244,23.917081859858616,13.913887513927243
57_10,10,2,410,57,12.20528201868083,17.925553859413128,8.586399144900724,22.923537810040287,4.932052303188468,a,1,2,20.33427210686327,18.861670566695807,20.44641630033018,8.71150533555658
58_0,0,2,532,58,15.223272433553575,18.892974185338495,10.004226429993857,34.695665966547864,0.8460876151955325,c,1,2,20.77339259660461,19.8037311195616,14.417767267692138,15.841857148750973
58_2,2,2,374,58,11.820169001139757,21.791225961944484,9.99533119111001,12.972172552836902,0.22878627736417262,a,3,2,20.337172787525294,21.865585912825953,11.382485297159674,12.526233840373198
58_4,4,2,320,58,12.555308979210128,18.509226132766155,10.804845691574103,23.522408613330132,4.688683238809317,a,2,2,20.12766685860101,20.63478025215331,15.038660844696219,12.462446652240818
58_6,6,2,384,58,14.651576427333817,21.108442158986275,9.887038758118525,25.489201415048196,3.696475255602244,c,1,2,19.957148231479454,20.59893130793959,20.872888441848392,10.151487568130078
58_8,8,2,236,58,11.677957360521296,16.47855439047787,10.740126890224268,24.473243188151088,0.8473873964736794,a,3,2,19.980980127481875,20.54077244685329,22.31385246157423,10.989920388628986
58_10,10,2,348,58,12.753878028642122,23.190461342523555,9.730377694269988,14.231459869927408,2.255538825138621,b,3,1,21.565308584846534,20.261504648177482,18.76170210115069,10.395578780417491
59_0,0,2,606,59,8.586148331615258,21.92757500792819,10.790132766163048,24.14499445603148,1.9070758454791066,c,3,2,20.223241707587697,20.362649723919358,8.454949414887079,8.343169892072424
59_2,2,2,558,59,11.57402584021253,20.00926760189657,10.038545281216216,17.091703255726326,7.052919507498711,b,2,1,18.62863953743936,19.844106897869523,11.023573390557232,14.751061447642833
59_4,4,2,577,59,10.674333182902775,20.845524796210775,9.105629211035327,23.06392948259324,1.8884835041105938,a,1,2,20.671919599515636,20.24623896382442,16.875613092915547,11.146271953398465
59_6,6,2,503,59,10.942641950904438,18.363150087563085,9.589189096259673,25.465209565591508,2.161814797231235,c,3,1,21.57862659382535,20.146537637097857,19.964801870395352,7.97776814454348
59_8,8,2,538,59,11.364078216177202,21.573678210823367,10.31245151372192,20.280216876378056,6.107404679496425,b,3,2,18.499109415237665,20.460558245832782,23.501625872304466,12.437360928785994
59_10,10,2,552,59,10.274497288618551,22.69598791467601,10.013617571289705,18.053475090096914,4.597092657800513,c,3,1,21.999760254041885,19.302782687209984,20.70827199138186,13.291673574923832
60_0,0,2,549,60,8.692832137804068,18.271717365997535,9.60304641245029,26.265706946141098,3.3372333587103595,b,2,2,21.562834964226756,20.1060920095231,10.939040124807743,18.967517503028894
60_2,2,2,536,60,7.660129126815179,21.36813310729198,10.02375643965876,12.563952413114674,0.985549673834527,c,1,2,18.572977625318583,20.06097214676084,10.837079779302087,14.264976902206168
60_4,4,2,449,60,12.627651764218935,19.2052135639282,10.282182235186172,25.88474617265777,1.5826617938481635,c,1,2,20.622467042603823,19.460953874190842,16.844012046037275,6.095221582241372
60_6,6,2,571,60,15.208023911707244,22.084030039071358,9.913827405443655,21.759775959632417,2.4232326786016554,b,3,1,20.430592970866016,21.397493354981204,19.974895062362453,4.571519730784825
60_8,8,2,450,60,10.990632724442051,18.550443452789228,10.301134575815398,19.775212069921597,4.079924037756989,c,1,1,21.37676649830033,21.695123936748463,23.220781439643744,12.969803616069747
60_10,10,2,553,60,12.583839367678307,17.376162256482605,11.102777763867035,9.918563600758088,2.3642932692030185,b,2,2,19.376345067019273,19.680723624850888,19.112894358607203,13.625046097512163
61_0,0,2,375,61,13.531663577172747,19.658612268198898,9.690244321332191,24.41266012696481,0.48159752825876634,b,2,2,19.218323467347354,22.524870713956915,15.03271461644626,6.184335764279907
61_2,2,2,560,61,8.692542251014936,18.996623844758656,9.692399966538398,20.187393359800005,6.648066127046563,a,3,1,21.036979328659143,20.212376332681288,8.78586913217578,13.862601823578364
61_4,4,2,312,61,15.19880695662174,19.45111312568971,12.608390393441766,9.97916162458998,1.4061953399339748,a,2,2,19.199318935628888,21.53055903746813,16.157925321130573,12.90149017912458
61_6,6,2,478,61,15.330307572919445,17.268838965620837,10.29750552653369,27.268058659997926,1.7409029395269418,a,2,2,21.361531900073373,19.3826305937276,19.03235630776234,10.228608130482144
61_8,8,2,357,61,13.687625532079887,19.967813686290267,9.491231398387718,25.853929454307266,1.0042973507902635,b,3,2,18.955222514700974,19.74932422978229,24.858725746877543,10.794832837248759
61_10,10,2,403,61,10.112257346768104,13.123190380503555,11.207433162870188,23.684175441727213,0.3033005990244771,b,1,2,20.571042840445635,20.523549812602337,18.17977286696166,18.211955347406118
62_0,0,2,549,62,15.100722741468653,21.24535150859339,11.41975212551527,30.67883901204736,2.7829786853812872,c,3,2,18.952500451378402,22.037504504254656,12.310678089686524,12.95400433235341
62_2,2,2,510,62,6.889937129154612,21.128261908213158,8.521747423991693,29.69906322962389,4.80182181707515,a,2,2,19.907531065606175,19.803408888199343,10.628069585919752,11.005583459224102
62_4,4,2,427,62,15.38764053624784,19.96187575765606,10.428933716159024,22.19701203463238,0.14812428813229797,c,2,2,21.34167687801951,20.18836616292928,15.865447243454318,10.82739008934867
62_6,6,2,416,62,9.07205249769827,15.04514045065126,10.153975441801371,14.276034602601836,1.7315265307421757,c,2,2,18.979163909520306,20.213876588202815,18.861605149561438,11.739242131289814
62_8,8,2,253,62,14.32593877973164,17.890962881478956,9.844822350794507,18.88267719386548,2.7158044612585615,c,3,2,22.153682354336752,19.910822955867335,19.93336165803178,7.334341032266788
62_10,10,2,388,62,12.444333796124173,25.063047672330782,9.879720400594715,19.225598867831827,0.33238642909778476,b,2,2,19.371429331946622,20.835839174320544,18.395553490591645,11.291584248622215
63_0,0,2,437,63,9.186017877810354,18.544417409497402,10.631041019846238,28.104117007423127,2.394849854579303,c,2,2,18.800780828014005,18.249727576964798,9.884081335895255,12.152860526357339
63_2,2,2,458,63,10.385704563651435,19.94571298761253,10.20204551541307,22.43342967478756,0.32869729164929085,b,1,2,19.231715650517152,20.62002968719769,10.184742298286652,9.505566734217119
63_4,4,2,397,63,14.299467422295354,25.071185270240512,10.981599621067305,26.72400916053734,1.879246830331089,b,2,2,21.468705840390847,20.726111030563686,14.204968742554788,11.53017658332954
63_6,6,2,381,63,16.683163447538558,20.15574004456558,9.67157000074791,20.639953987849424,1.5973671826981684,c,3,2,21.81399944648087,19.38991444688336,19.21457600008942,6.717689101743435
63_8,8,2,356,63,12.177808776951087,16.053578167108455,10.663375222469622,22.344057320755866,1.8600907026612925,c,1,1,20.109462642456222,21.226879264878768,22.91710813546719,11.728920154503097
63_10,10,2,443,63,8.334200598035645,22.65588756949968,10.85343653484429,19.26587871629829,0.79093669340699,a,2,2,19.68522341433431,20.39405441304,17.281437148676645,7.168375455442239
64_0,0,2,529,64,10.613057552116635,20.67460619331958,9.705738422189025,32.867589896073675,3.889465041074955,c,3,1,18.754716346700874,20.87418618847339,6.95239844644066,17.28191703382388
64_2,2,2,542,64,9.472957394327192,16.622059932130984,10.201349418737806,25.794411846394677,8.07879863571838,a,1,1,19.603650384021243,17.60088662944665,15.069032448509518,12.021449488593447
64_4,4,2,457,64,15.92842165895329,24.52195657519521,8.564441940300535,21.71596298345326,3.2332439970432576,a,3,1,20.677422118994073,21.12189423395528,13.875724976534098,11.254394669481592
64_6,6,2,457,64,13.403950405281922,18.592051153377874,9.947668482453361,23.356718648597273,2.1765859860203807,b,1,2,19.9323792150244,19.816459363382414,18.780691696362958,14.220022763409338
64_8,8,2,462,64,10.953929080712424,19.071296108241597,11.073506471410086,17.32349574828975,0.7257255771282168,b,1,1,19.41674738773125,21.168609427539486,25.358297670382456,6.9635137453818166
64_10,10,2,538,64,11.442813464383956,22.19241128619969,9.46564687423328,22.007391177122393,2.1723320784403835,c,2,1,20.568047693667683,20.513646441726078,22.058070101715025,10.19656475160691
65_0,0,2,636,65,17.61434138386221,16.384203301638387,9.66366093832162,18.82488784239808,1.625434495531442,a,3,2,20.574521806236472,21.219220907529067,15.833244490091994,14.08555343131771
65_2,2,2,521,65,14.536293684698508,27.707035944505634,8.762593005671112,17.536355583767445,5.953783757491057,c,2,1,20.771930525752428,20.689116028659733,13.001416861616192,12.00068685339877
65_4,4,2,562,65,13.772633818548975,18.052212581270993,9.271367289618464,21.076752729186016,5.6648485383755105,c,3,2,20.129031825014515,18.790396877161854,17.12221059216263,10.808345911001254
65_6,6,2,554,65,13.07663739690164,16.496883789268995,9.954747817352946,17.736166832496156,3.9443833855848744,c,3,2,21.412150745700433,20.054780621221582,15.795865326382778,11.348707085500198
65_8,8,2,462,65,11.961943172048416,19.867051703098156,10.211336929729741,21.87316261666014,4.174385911467062,b,2,2,19.046368659745184,20.35754368920973,24.3134598578479,14.154133626920919
65_10,10,2,432,65,12.629232113709213,19.609738959574663,9.672641824400106,25.80747395347651,4.524148752597263,c,3,2,20.18834576882053,21.113636912838214,15.05624519549328,9.539116033007373
66_0,0,2,575,66,12.431133445002011,21.154818763877746,9.010864204672192,23.892074721241425,4.259251403358951,b,1,2,21.171869361623344,18.664565286993273,15.607671714074284,14.262867163164435
66_2,2,2,519,66,13.45746319802189,16.3692921192048,9.368859203194445,14.70004359921241,3.054085907480329,c,2,1,19.688533327282787,21.59197338293384,11.730696302459009,12.392466287930548
66_4,4,2,421,66,14.144902221639619,18.365404252906554,9.554462181258822,19.007194546351805,0.0955502678558686,c,1,2,20.221944503468176,19.169236292294702,16.45111534668305,10.00450767370374
66_6,6,2,406,66,13.258246229021948,25.51512994346477,10.203819892895202,21.156304809748015,2.8536257154341182,a,1,2,21.101319593456374,21.32813388438761,19.519013415077904,15.303767088494192
66_8,8,2,488,66,12.230252447283522,17.005455830913853,9.48501923349123,12.533590742971228,6.682093747083509,b,2,1,18.652917424501652,18.05455492573848,22.712952658032115,13.437933679478565
66_10,10,2,425,66,15.133197009636678,20.948796403528906,10.356610045701187,14.660412976841483,4.222739912040216,a,1,2,17.418494891133722,19.000227903929325,21.439966756625164,12.449025928724076
67_0,0,2,512,67,13.064046712619014,20.791227232943765,13.420540119076758,25.54630450121623,1.1027826102831855,a,3,2,20.28938664510898,19.393940121076508,10.450046197566566,12.910832644265385
67_2,2,2,442,67,15.624435275998838,22.770915093199722,10.926642594023088,13.149982799647756,5.648909458512218,c,2,1,20.672683556301376,18.45755368360841,11.519339942228271,11.204051852148453
67_4,4,2,506,67,11.342687782165587,15.26277685700823,9.558159645154195,17.32922508355558,2.0017110060009196,b,1,1,20.279601992071743,20.306117290312578,15.497325554495518,10.72892147378753
67_6,6,2,430,67,12.868418736975515,21.722000497551786,10.55341417882236,24.528467063147882,4.715889523917521,b,1,2,20.095784464463062,19.58076533548294,20.33624567385091,20.248260499831375
67_8,8,2,410,67,14.911562173729706,16.613068108791968,9.725785010991158,31.412570583005916,1.694456598184991,c,2,1,21.497454942371157,21.28654744437362,22.08939635386579,9.42452065272266
67_10,10,2,550,67,11.37423341619863,28.168064720584724,10.60650342069775,13.313850589369366,3.5765121820502785,b,3,1,18.787616198139503,20.66577724520713,16.116896442855364,9.899939141185865
68_0,0,2,441,68,10.261367817468932,17.91664969561817,10.171967032696227,29.04452835287885,5.548165345098732,c,2,1,20.3726893947702,20.05640870482635,16.379010378062247,12.477549239319622
68_2,2,2,413,68,10.174266653599346,17.10688260729279,9.691327980164093,9.815630793714018,5.013108292790912,b,2,1,19.31164622699153,20.605665158758452,11.269107857702291,10.583705100404917
68_4,4,2,363,68,16.686946784065,22.154697780426883,11.812607919068627,18.019811875979805,2.9640447444253004,c,3,2,20.02938016647398,18.661041612059496,16.662156232385364,12.802751246308114
68_6,6,2,438,68,12.554049222156564,20.01290131339368,9.776375403545389,16.75834532181156,0.8225066015870668,c,2,2,22.22624567381635,17.792973493765746,16.743223935415976,22.987961834823963
68_8,8,2,350,68,15.73840137678001,20.374437124735046,9.58118657341274,28.475147400321983,4.484287529695723,b,1,2,20.149219356326956,18.71216310204994,24.303637420417918,13.729561253236888
68_10,10,2,465,68,13.474189726800537,19.030098007247414,9.110291286801594,22.488910970924938,1.7866012380111358,a,2,1,21.536473278543458,20.075262711804697,19.051110618575827,13.161142118637638
69_0,0,2,511,69,10.082964787842059,22.92067567925759,11.03246617511554,27.01966460569369,6.776944926100266,b,1,1,20.93627434935954,20.658772126103656,14.030986648607806,4.4527105252851324
69_2,2,2,393,69,6.4684977373841,19.15615622273748,9.344273232239484,27.202835328396354,10.601236471266887,a,1,1,19.857979759647723,20.287802892155735,10.75059962602756,9.938939365045016
69_4,4,2,362,69,12.50720569198945,25.708731306709485,9.489061238494026,12.99824579560267,2.544897856039988,a,2,1,19.89341363669454,19.686248800371732,14.572370407408442,13.438035049154692
69_6,6,2,335,69,12.331130281743675,26.730756689190954,8.587323441442809,10.839294682746791,1.6940715993493913,b,2,2,20.02765423632908,21.359575791171757,23.312465997051564,9.2340228319701
69_8,8,2,316,69,10.667427989755007,22.5969089766318,10.268199464093417,26.095034227850213,3.0423512287840064,c,3,1,19.606964887970996,21.18058783910601,25.776319794963293,12.709523129433784
69_10,10,2,239,69,10.355750653756495,16.68026325993641,10.792318755757114,11.529436951429075,1.3488200344068206,c,2,1,21.87356842613431,20.70720892813888,20.831447605820692,9.744523840419884
70_0,0,2,456,70,9.6165318221375,18.330723205489655,8.801777385451874,15.916112441917711,8.299365111689097,b,1,1,18.30702875181635,20.084288242800707,12.839204454481791,10.907918113500488
70_2,2,2,508,70,13.258794547310236,16.908639685612506,10.376866234236626,17.010591790308595,3.6161739313133805,a,2,1,20.563401646971254,20.98715120877828,11.536765562631677,5.166291222131937
70_4,4,2,502,70,15.143063916214711,22.75217965649081,9.125830527457321,14.522652136535703,3.8001114085327017,a,1,2,20.536756665706665,21.457964304998164,16.280966243310917,15.545977209089939
70_6,6,2,529,70,14.597745441457006,21.345663616761186,7.2671112274866045,17.241873920172413,6.396524602653253,c,2,1,20.08644378623537,19.50419280110859,17.289802555701666,15.252576027957367
70_8,8,2,421,70,16.13159358053337,19.883524037977956,10.70443803748396,24.03367628163852,1.9466036762104617,a,3,1,21.308236111601584,20.312576011737608,25.85827485005722,13.99358456268246
70_10,10,2,366,70,12.967224114456895,21.382398774772174,10.056739286600445,26.62160972643414,0.5977353369839712,c,2,1,21.73023098224595,21.714810695505093,20.280316339973446,10.734671549713454
71_0,0,2,541,71,18.609962348796543,24.33399356235923,9.530252816443575,18.875675519668224,1.913976852259584,c,2,1,20.647600654935182,19.67133167046472,13.092303156808153,9.678051218283489
71_2,2,2,454,71,16.319979725812793,19.35031557311734,8.219146211165574,17.238776635166452,2.941591849895442,b,3,1,20.39551743934894,20.470198843486568,13.847685138731697,10.645494371181123
71_4,4,2,469,71,8.714034716655075,16.931998224684882,10.455947387635572,22.306926031419664,2.81937493303281,c,3,2,19.634631033739215,20.28004103274727,15.163819620180373,12.728026484282038
71_6,6,2,575,71,13.748097726567838,19.299532857425287,10.695616721600063,21.631965886746148,2.6919568919144337,c,3,2,20.63060831339469,19.476315294058004,19.631609963728334,7.997840980188795
71_8,8,2,611,71,13.008006315490409,20.38778630014906,7.845579719371313,22.180478559056773,2.30767649450433,b,1,1,20.498323602746865,20.460620555204322,23.24114037941912,12.875191050282233
71_10,10,2,456,71,10.318867942458146,22.438833306216306,9.658090396672385,25.099693610230496,0.584422255696462,b,1,1,19.044179709540202,20.22981747562446,19.806778968984055,10.012138603065523
72_0,0,2,520,72,12.247836657399208,20.406127983144692,8.988592023117041,13.978179212197315,0.12719821128353345,c,2,1,18.60059519150357,20.273235439191676,13.604906577362756,13.60847104121102
72_2,2,2,479,72,13.599295858486148,18.219832086521077,10.792123957106742,23.29851200516814,0.44692806411544095,b,1,1,20.62029522277177,20.148023845625808,13.606405072886071,9.690443071357407
72_4,4,2,309,72,11.31883138916391,16.320738869317786,10.180226647814363,13.537091436219852,3.2359077148371926,c,2,2,19.50646847301926,20.006846786729845,12.795393171395048,10.717696200326333
72_6,6,2,382,72,13.218139335774076,20.213742116471188,8.587051858829525,25.775675510177244,2.970578133492936,b,1,2,19.190515444788442,20.60135969269636,16.992421413449694,14.264673079264643
72_8,8,2,434,72,9.391007409971555,20.397245348172486,10.767314465323652,20.758974785756195,2.2208423798133663,b,1,2,19.691315584187993,21.01714147366976,23.576943926842215,10.84148912535581
72_10,10,2,326,72,13.60220565299123,21.342949875661354,10.202536448498927,13.469314895597531,3.966947041431308,b,1,2,18.38988492692568,18.269972851296863,15.487447849090996,10.365175550818652
73_0,0,2,416,73,12.152550777413923,14.856232807387102,10.649112595988067,18.02347144148294,0.9253654469278,b,1,2,20.606447162690092,18.763369750920532,8.597415723891118,15.756771069424591
73_2,2,2,480,73,8.98504597112011,15.335890879635627,9.230282454364975,29.364461464945876,0.9808980681770991,c,2,1,20.482416362357156,20.16320485741025,11.610264043558065,11.709412920359616
73_4,4,2,570,73,11.223282250805877,17.844443016224343,8.934196705289121,16.271682965618762,0.6554997201925401,a,3,1,18.632967055402965,20.2347776567702,15.16541704596214,10.263051610355898
73_6,6,2,420,73,16.802045129112617,20.906966928324103,10.635322408657252,23.075934014133686,1.9518363729031876,a,3,1,20.762572712502088,19.569169763137175,17.652782630149638,12.556248997234322
73_8,8,2,425,73,6.456876933970234,17.892526865812933,9.630143136327739,22.41283462080873,1.1270988557201111,a,2,2,19.062293873969764,19.651786242667683,23.892329152322535,14.512232565232292
73_10,10,2,430,73,10.083169700173396,18.100686873912217,9.845481790623403,16.511631860689448,0.4927354672023736,b,3,1,19.05203713024663,19.44359600145662,18.91821978153378,11.5614729333383
74_0,0,2,384,74,13.744844684129562,15.670288824471303,10.646565318657414,17.283898151597228,3.6612424264056633,c,3,2,18.645785111819716,21.41430828102546,15.18973412718342,11.975583853165956
74_2,2,2,360,74,7.994001414354958,18.89648395695691,9.856629184615565,23.993279701564994,0.9446854233254264,c,3,2,19.134300894347028,20.08479568225544,11.354201761470335,11.38580969639033
74_4,4,2,276,74,20.352065923778795,23.10205364741563,9.83710805634635,22.537361377822883,6.378587252481456,a,3,2,19.7272946510322,20.8210312631696,15.917689956606518,18.55843391761474
74_6,6,2,318,74,9.314140092078778,27.768359675108506,10.92590937591514,26.32988166322776,1.7996126423291412,c,2,2,20.508894348793824,18.88190112996403,19.126249737534643,11.044561938301365
74_8,8,2,337,74,11.133896703962545,22.09287840983943,9.587990096932362,19.101320135584256,4.662811853837511,c,1,2,19.64738769124728,19.733203398000434,24.403702239432153,8.720452624476582
74_10,10,2,391,74,14.3860499333674,19.566103515328976,10.676673079183635,17.418186779177006,3.0009007555232707,a,1,2,20.293041740757896,18.463551703029506,18.36981118148098,9.271092660889396
75_0,0,2,513,75,7.72211381538011,20.59181456511802,10.73582158527874,20.564110973578014,0.1072492246193792,c,1,2,20.943156477522134,20.64884730113401,13.422666469716422,11.73956663347564
75_2,2,2,550,75,12.92444791410329,20.2024846491592,11.43625403375923,21.678587936314525,1.3424978546561726,b,3,1,19.06844345062972,19.50243126279311,13.42341838690815,10.970401886614944
75_4,4,2,423,75,13.627314244100553,24.826261432602543,9.157656415682087,22.71957853011476,0.4078220448288251,a,1,2,20.40834738934668,21.082398579206895,16.296663035819275,16.287828459387796
75_6,6,2,631,75,10.889071835043351,19.01214939328999,10.790112982490367,13.283729667158084,5.71603844631118,b,1,2,20.256859165173058,17.592864943788307,18.066644019947052,18.00810655681532
75_8,8,2,446,75,10.30766453389969,20.267582382333178,11.614499106917567,17.684367375536503,2.9465573651789807,c,1,1,20.65823256868725,18.72028403959731,23.86144318359189,8.984337091695691
75_10,10,2,445,75,15.905215047364692,20.93210389013375,11.597403284639324,18.607406233156222,1.2359360129947592,a,3,1,19.270891916608324,20.753484162181586,20.155235128408993,13.050455468190204
76_0,0,2,588,76,18.870974254452726,15.52799986815312,8.418449143582304,21.96643647925994,1.6979420272826073,a,1,1,20.521305223904218,19.431855808626636,11.870850091101603,13.332263898177565
76_2,2,2,529,76,9.427313659172375,13.657241347188709,10.768228111820138,20.386712198174735,5.243612702496079,a,1,2,21.200775903800924,21.3492586532145,10.67320319158978,11.136229707462467
76_4,4,2,518,76,7.6032229904335615,20.347261205981123,11.11507987190754,19.78428358811698,1.4125049342016591,a,3,1,20.997886129712313,18.56179509012116,16.965446059104696,13.672005778047112
76_6,6,2,505,76,11.150745893987038,28.626320126634113,10.023683949635606,23.308453331420917,1.2006592015558437,c,3,2,21.027799888574076,22.00997244982321,17.992602743325538,15.37649116937623
76_8,8,2,609,76,9.536698201861071,23.554262224353735,10.313089340060808,16.7672289445043,1.7302011921667009,c,1,2,19.974651242177156,20.332320342814732,21.71987831687242,13.802420568329014
76_10,10,2,566,76,13.572411057950706,23.845442542048204,10.069686931298635,20.111054366178806,0.6668985509837645,a,2,1,19.762108953453367,19.576424421320134,19.55697985720274,11.870018353742733
77_0,0,2,516,77,17.27736836876374,18.518055805900648,8.9764623145541,22.171168346135378,1.3201919995824871,a,3,1,20.098596756795384,18.842115732710504,12.771715784037886,11.883124184241835
77_2,2,2,486,77,13.517552471398272,22.50783662763691,11.469522315835967,13.423110074684848,3.504326114059364,c,2,2,20.17835215216688,19.473596950419697,9.186355210344278,17.7262050472742
77_4,4,2,436,77,10.135814956023362,20.962720331983217,8.663762133545985,14.648302623624298,0.20093151014571847,b,2,2,20.22273435965067,19.432783067090796,15.696461155601405,13.398226370181552
77_6,6,2,529,77,14.618333517519995,15.143265040128092,10.333231346372314,22.74176227296503,0.7010385393353022,a,1,1,20.517791461615776,19.577732413744172,22.714793333561808,13.244174188175153
77_8,8,2,366,77,9.594044976725634,17.08246323728622,9.99000591888425,19.017047174884503,2.74878460443291,c,3,1,19.410100587328152,19.80494545614904,21.856208480299564,13.478079361861772
77_10,10,2,472,77,14.30523109916583,17.024438086427406,9.126388598197547,10.298836019380401,7.569081588296334,a,2,1,21.444932655955625,20.422171051822495,20.04125226156342,12.4200161246554
78_0,0,2,623,78,13.201119318098812,22.779804937508217,8.571988038817956,30.20088093127911,0.5729897195734163,b,1,2,19.225575241992964,20.809029108434753,12.240805504019294,9.274880435116772
78_2,2,2,431,78,10.549993921517654,15.604038394679298,10.6409856031362,17.54631475408916,3.669513053675962,c,1,1,22.50178385523281,20.308232424935373,13.026663364557525,16.801858285393457
78_4,4,2,642,78,10.66098578186934,22.26652008792552,9.532856005823596,14.132332266440859,2.0694714499568048,b,2,2,21.764589473495946,20.144966851668723,15.273338103941136,14.862308301678478
78_6,6,2,503,78,7.026094573236932,25.94811001275766,10.440020281636224,19.2086027063609,0.6971325448495744,c,3,2,19.786385039224452,19.746317778968105,17.063783682198217,9.382272601887138
78_8,8,2,466,78,12.784319034795544,17.37160443678178,11.69099442307602,24.84464686261144,1.2296584071346237,b,2,1,18.291611056645117,20.6665799520953,24.109247079064126,7.956945044892107
78_10,10,2,484,78,13.796669086470555,16.435330163829615,10.509668224711525,28.451745797465826,12.280498194975301,c,1,1,19.075678535554747,18.02513105435941,21.275183101181007,16.784690656508666
79_0,0,2,769,79,11.158468028672804,19.937736085194192,7.846333817048018,19.50977615186813,2.5060019848934783,c,3,1,21.25831303243052,21.21112313502968,12.176367262151448,15.619163877684038
79_2,2,2,536,79,14.969989058891308,19.71612891100957,9.79798293613633,18.170359284971084,6.454780415406452,c,2,2,18.503892189427944,19.689115324591015,12.87054963650666,10.225925504336894
79_4,4,2,463,79,11.490713985851247,17.100204535579202,10.221110785291046,13.663651553851714,1.006648966294361,b,3,1,21.635015161866665,19.127122435585527,14.514543886905274,11.03426383638585
79_6,6,2,526,79,18.170392099394316,11.186712656437846,8.393608253631749,31.729950012546432,0.12444668701606441,c,1,1,20.120835739568435,19.928191865812344,19.181672289658685,14.172733545075381
79_8,8,2,504,79,15.007330383817523,19.146675219704484,10.272737201001357,25.465545006021195,0.8144397182939495,c,1,2,20.07061969799912,19.940835974011833,21.908039115994033,4.988070681842753
79_10,10,2,484,79,18.392053323340733,19.396223156086535,11.03893868774174,20.31669079615726,1.985717218863245,b,3,2,22.25586948609991,20.210168968185826,21.890975273769904,14.030781971736966
80_0,0,2,651,80,9.953749891224177,19.426468642001264,11.703264228183007,21.71311904864954,0.18145500376522003,a,3,2,19.20900849160532,20.92917408829309,16.609721726407315,10.219715794482797
80_2,2,2,486,80,17.975713506569868,18.761948645622905,10.190108845546574,16.70899366521294,2.2094588357737197,a,2,1,20.714137545292527,19.726522225110713,10.918025904050063,16.21950652685277
